Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10028312,41.51035098,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,143,4.738,307.00,1.000,965.83,10/18/2016,On,33.80,Yes,8.555,14.90,2327.3,38.79,2276.5,37.94,In,-0.598,0.0034,1.070,0.00,74.00,2,3.230,13.23,0.934,12.36,0.00040,0.024,513.31,0.261,10/18/2016
-85.10029649,41.51035854,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,144,4.833,307.20,1.000,966.02,10/18/2016,On,33.80,Yes,8.849,15.00,2359.9,39.33,2305.7,38.43,In,-0.598,0.0034,1.092,0.00,72.00,2,3.295,13.50,0.916,12.36,0.00039,0.023,530.96,0.267,10/18/2016
-85.10030946,41.51036600,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,145,4.754,307.10,1.000,966.06,10/18/2016,On,33.80,Yes,8.483,14.00,2299.8,38.33,2273.3,37.89,In,-0.596,0.0034,1.074,0.00,73.00,2,3.241,13.28,0.931,12.36,0.00040,0.024,508.99,0.262,10/18/2016
-85.10032314,41.51037369,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,146,4.652,306.90,1.000,966.03,10/18/2016,On,33.80,Yes,8.165,14.20,2262.0,37.70,2230.8,37.18,In,-0.597,0.0034,1.051,0.00,72.00,2,3.172,13.00,0.951,12.36,0.00042,0.025,489.92,0.257,10/18/2016
-85.10033626,41.51038102,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,147,4.324,305.60,1.000,966.05,10/18/2016,On,33.80,Yes,7.878,14.40,2347.9,39.13,2310.1,38.50,In,-0.598,0.0034,0.977,0.00,72.00,2,2.948,12.08,1.024,12.36,0.00044,0.026,472.66,0.238,10/18/2016
-85.10034859,41.51038717,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,148,3.986,302.10,1.000,966.02,10/18/2016,On,33.80,Yes,8.246,14.60,2666.2,44.44,2617.1,43.62,In,-0.597,0.0034,0.901,0.00,74.00,2,2.718,11.13,1.110,12.36,0.00042,0.025,494.79,0.220,10/18/2016
-85.10036081,41.51039245,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,149,3.816,299.00,1.000,966.02,10/18/2016,On,33.80,Yes,7.544,14.80,2548.3,42.47,2495.6,41.59,In,-0.596,0.0034,0.862,0.00,70.00,2,2.602,10.66,1.160,12.36,0.00046,0.027,452.67,0.210,10/18/2016
-85.10037291,41.51039704,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,150,3.842,295.30,1.000,966.01,10/18/2016,On,33.80,Yes,8.766,14.80,2940.7,49.01,2879.8,48.00,In,-0.597,0.0034,0.868,0.00,72.00,2,2.619,10.73,1.152,12.36,0.00039,0.024,525.96,0.212,10/18/2016
-85.10038561,41.51040106,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,151,3.829,292.10,1.000,965.99,10/18/2016,On,33.80,Yes,8.847,14.90,2978.0,49.63,2913.0,48.55,In,-0.599,0.0034,0.865,0.00,70.00,2,2.611,10.69,1.156,12.36,0.00039,0.023,530.83,0.211,10/18/2016
-85.10039848,41.51040454,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,152,4.016,289.70,1.000,965.87,10/18/2016,On,33.80,Yes,8.847,14.90,2839.3,47.32,2777.3,46.29,In,-0.597,0.0034,0.907,0.00,70.00,2,2.738,11.22,1.102,12.36,0.00039,0.023,530.83,0.221,10/18/2016
-85.10041138,41.51040775,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,153,3.691,289.20,0.900,965.92,10/18/2016,On,33.80,Yes,8.053,15.00,2530.6,42.18,2472.4,41.21,In,-0.596,0.0034,0.834,0.00,73.00,2,2.796,11.46,1.199,13.74,0.00047,0.028,483.16,0.204,10/18/2016
-85.10040350,41.51040588,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,154,0.512,288.70,0.100,965.94,10/18/2016,On,33.80,Yes,9.440,15.00,2377.1,39.62,2322.4,38.71,In,-0.599,0.0034,0.116,0.00,73.00,2,3.490,14.30,8.648,123.63,0.0036,0.218,566.40,0.028,10/18/2016
-85.10041658,41.51040903,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,155,1.112,287.20,0.300,965.94,10/18/2016,On,33.80,Yes,9.440,15.00,3281.6,54.69,3206.2,53.44,In,-0.596,0.0034,0.251,0.00,73.00,2,2.528,10.36,3.980,41.21,0.0012,0.073,566.40,0.061,10/18/2016
-85.10042726,41.51041128,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,156,3.478,285.70,0.900,965.90,10/18/2016,On,33.80,Yes,8.743,13.80,2916.1,48.60,2889.2,48.15,In,-0.599,0.0034,0.786,0.00,79.00,2,2.635,10.79,1.273,13.74,0.00044,0.026,524.58,0.192,10/18/2016
-85.10044186,41.51041403,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,157,3.858,283.60,0.900,965.94,10/18/2016,On,33.80,Yes,7.457,13.90,2241.7,37.36,2218.5,36.98,In,-0.596,0.0037,0.809,0.00,73.00,2,2.923,11.97,1.235,14.79,0.00055,0.033,447.40,0.198,10/18/2016
-85.10045707,41.51041644,ROG FRONT28T08,16/09/27-14:15:24,SOYBEANS,158,4.406,282.00,1.000,965.99,10/18/2016,On,33.80,Yes,8.169,15.00,2389.5,39.83,2334.6,38.91,In,-0.598,0.0037,0.924,0.00,76.00,2,3.004,12.31,1.082,13.31,0.00045,0.027,490.16,0.226,10/18/2016
