Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10492186,41.51163747,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,23,3.186,269.10,1.000,961.08,10/18/2016,On,33.80,Yes,8.164,13.00,3302.7,55.05,3302.7,55.05,In,0.602,0.0034,0.720,0.00,72.00,1,2.172,8.899,1.389,12.36,0.00042,0.025,489.83,0.176,10/18/2016
-85.10493468,41.51163755,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,24,2.694,269.20,0.900,961.18,10/18/2016,On,33.80,Yes,7.802,13.00,3359.9,56.00,3359.9,56.00,In,0.603,0.0034,0.609,0.00,72.00,1,2.041,8.360,1.643,13.74,0.00049,0.029,468.15,0.149,10/18/2016
-85.10494348,41.51163755,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,25,3.156,269.20,1.000,961.24,10/18/2016,On,33.80,Yes,7.023,13.00,2868.0,47.80,2868.0,47.80,In,0.603,0.0034,0.713,0.00,72.00,1,2.152,8.816,1.402,12.36,0.00049,0.029,421.41,0.174,10/18/2016
-85.10495639,41.51163764,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,26,2.949,268.70,1.000,961.40,10/18/2016,On,33.80,Yes,7.820,13.00,3417.1,56.95,3417.1,56.95,In,0.600,0.0034,0.666,0.00,73.00,1,2.011,8.239,1.501,12.36,0.00044,0.026,469.21,0.163,10/18/2016
-85.10496511,41.51163772,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,27,3.143,268.50,1.000,961.50,10/18/2016,On,33.80,Yes,7.838,13.00,3213.9,53.57,3213.9,53.57,In,0.602,0.0034,0.710,0.00,76.00,1,2.143,8.780,1.408,12.36,0.00044,0.026,470.28,0.173,10/18/2016
-85.10497902,41.51163747,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,28,3.278,268.30,1.000,961.67,10/18/2016,On,33.80,Yes,8.122,13.00,3193.8,53.23,3193.8,53.23,In,0.602,0.0037,0.688,0.00,73.00,1,2.235,9.155,1.454,13.31,0.00046,0.027,487.34,0.168,10/18/2016
-85.10498866,41.51163747,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,29,3.419,268.10,1.000,961.76,10/18/2016,On,33.80,Yes,7.417,13.00,2796.3,46.60,2796.3,46.60,In,0.600,0.0037,0.717,0.00,76.00,1,2.331,9.549,1.394,13.31,0.00050,0.030,445.04,0.175,10/18/2016
-85.10500316,41.51163714,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,30,3.412,266.50,1.000,961.92,10/18/2016,On,33.80,Yes,7.986,13.00,3016.5,50.27,3016.5,50.27,In,0.599,0.0037,0.716,0.00,73.00,1,2.326,9.531,1.397,13.31,0.00046,0.028,479.17,0.175,10/18/2016
-85.10501531,41.51163655,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,31,3.406,266.40,1.000,962.01,10/18/2016,On,33.80,Yes,7.554,13.00,2858.6,47.64,2858.6,47.64,In,0.601,0.0034,0.769,0.00,77.00,1,2.322,9.513,1.300,12.36,0.00045,0.027,453.22,0.188,10/18/2016
-85.10502479,41.51163630,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,32,3.419,266.50,1.000,962.18,10/18/2016,On,33.80,Yes,8.279,13.00,3121.2,52.02,3121.2,52.02,In,0.601,0.0037,0.717,0.00,77.00,1,2.331,9.549,1.394,13.31,0.00045,0.027,496.76,0.175,10/18/2016
-85.10503996,41.51163571,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,33,3.691,266.70,1.000,962.28,10/18/2016,On,33.80,Yes,8.413,13.00,2937.5,48.96,2937.5,48.96,In,0.601,0.0037,0.774,0.00,78.00,1,2.517,10.31,1.291,13.31,0.00044,0.026,504.76,0.189,10/18/2016
-85.10505278,41.51163521,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,34,3.586,266.80,1.000,962.50,10/18/2016,On,33.80,Yes,7.794,13.00,2801.0,46.68,2801.0,46.68,In,0.601,0.0037,0.752,0.00,74.00,1,2.445,10.02,1.329,13.31,0.00047,0.028,467.61,0.184,10/18/2016
-85.10506628,41.51163470,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,35,3.862,267.10,1.000,962.64,10/18/2016,On,33.80,Yes,7.678,13.00,2562.5,42.71,2562.5,42.71,In,0.602,0.0037,0.810,0.00,78.00,1,2.633,10.79,1.234,13.31,0.00048,0.029,460.68,0.198,10/18/2016
-85.10507977,41.51163437,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,36,3.780,267.50,1.000,962.79,10/18/2016,On,33.80,Yes,7.731,13.00,2636.3,43.94,2636.3,43.94,In,0.600,0.0037,0.793,0.00,78.00,1,2.577,10.56,1.261,13.31,0.00048,0.029,463.88,0.194,10/18/2016
-85.10509318,41.51163412,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,37,3.855,267.60,1.000,963.00,10/18/2016,On,33.80,Yes,8.876,4.900,2967.3,49.45,2967.3,49.45,In,0.600,0.0037,0.809,0.00,78.00,1,2.628,10.77,1.236,13.31,0.00042,0.025,532.53,0.197,10/18/2016
-85.10510676,41.51163378,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,38,3.786,267.60,1.000,963.10,10/18/2016,On,33.80,Yes,9.226,5.600,3140.6,52.34,3140.6,52.34,In,0.602,0.0037,0.794,0.00,78.00,1,2.581,10.58,1.259,13.31,0.00040,0.024,553.58,0.194,10/18/2016
-85.10512042,41.51163336,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,39,3.852,267.60,1.000,963.31,10/18/2016,On,33.80,Yes,8.935,6.500,2989.8,49.83,2989.8,49.83,In,0.602,0.0037,0.808,0.00,79.00,1,2.626,10.76,1.237,13.31,0.00041,0.025,536.13,0.197,10/18/2016
-85.10514440,41.51164107,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,40,3.950,267.70,1.000,960.30,10/18/2016,On,33.80,Yes,9.064,7.400,2957.3,49.29,2957.3,49.29,In,0.602,0.0037,0.829,0.00,73.00,1,2.693,11.03,1.207,13.31,0.00041,0.024,543.85,0.202,10/18/2016
-85.10515789,41.51164057,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,41,3.786,268.20,1.000,960.40,10/18/2016,On,33.80,Yes,8.918,8.100,3035.7,50.60,3035.7,50.60,In,0.602,0.0037,0.794,0.00,78.00,1,2.581,10.58,1.259,13.31,0.00041,0.025,535.09,0.194,10/18/2016
-85.10517172,41.51164024,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,42,3.766,268.90,1.000,960.49,10/18/2016,On,33.80,Yes,7.946,8.900,2718.9,45.31,2718.9,45.31,In,0.600,0.0037,0.790,0.00,76.00,1,2.568,10.52,1.266,13.31,0.00047,0.028,476.74,0.193,10/18/2016
-85.10518496,41.51163998,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,43,3.734,269.30,1.000,960.62,10/18/2016,On,33.80,Yes,8.565,9.600,2956.6,49.28,2956.6,49.28,In,0.603,0.0037,0.783,0.00,78.00,1,2.546,10.43,1.277,13.31,0.00043,0.026,513.90,0.191,10/18/2016
-85.10519846,41.51163982,PARSH28T08/31T77,16/09/27-14:16:30,SOYBEANS,44,3.786,269.50,1.000,960.75,10/18/2016,On,33.80,Yes,9.475,10.20,3225.3,53.75,3225.3,53.75,In,0.600,0.0037,0.794,0.00,76.00,1,2.581,10.58,1.259,13.31,0.00039,0.023,568.49,0.194,10/18/2016
