Longitude,Latitude,Field,Dataset,Product,Obj. Id,Distance(ft),Track(deg),Duration(s),Elevation(ft),Time,Area Count,Swth Wdth(ft),Diff Status,Crop Flw(M)(lb/s),Moisture(%),Yld Mass(Wet)(lb/ac),Yld Vol(Wet)(bu/ac),Yld Mass(Dry)(lb/ac),Yld Vol(Dry)(bu/ac),Work State,Y Offset(ft),Fuel Used(gal(US)),Fuel Eff (A)(ac/gal(US)),Eng Power(W),Eng Load(%),Pass Num,Speed(mph),Prod(ac/h),Fuel Con(A)(gal(US)/ac),Fuel Con(T)(gal(US)/h),Fuel Con(M)(gal(US)/lb),Fuel Con(V)(gal(US)/bu),Crop Flw(V)(bu/h),Fuel Eff(mi/gal(US)),Date
-85.10161100,41.51209156,WELLS,16/07/05-16:41:11,CORN,28,2.684,339.00,1.000,964.80,7/5/2016,On,33.80,Yes,6.944,15.50,3334.9,59.55,3334.9,59.55,In,-0.0017,0.0034,0.606,0.00,70.00,1,1.830,7.496,1.649,12.36,0.00049,0.028,446.43,0.148,7/5/2016
-85.10161586,41.51210046,WELLS,16/07/05-16:41:11,CORN,29,2.877,337.50,1.000,964.84,7/5/2016,On,33.80,Yes,6.921,5.800,3099.9,55.35,3099.9,55.35,In,0.0012,0.0034,0.650,0.00,69.00,1,1.962,8.037,1.538,12.36,0.00050,0.028,444.90,0.159,7/5/2016
-85.10161926,41.51210617,WELLS,16/07/05-16:41:11,CORN,30,2.776,336.30,1.000,964.94,7/5/2016,On,33.80,Yes,7.523,7.600,3493.1,62.38,3493.1,62.38,In,-0.0015,0.0034,0.627,0.00,73.00,1,1.892,7.753,1.595,12.36,0.00046,0.026,483.62,0.153,7/5/2016
-85.10162387,41.51211380,WELLS,16/07/05-16:41:11,CORN,31,2.979,335.10,1.000,964.95,7/5/2016,On,33.80,Yes,8.313,9.500,3596.5,64.22,3596.5,64.22,In,-0.0012,0.0034,0.673,0.00,69.00,1,2.031,8.321,1.486,12.36,0.00041,0.023,534.42,0.164,7/5/2016
-85.10162954,41.51212290,WELLS,16/07/05-16:41:11,CORN,32,2.874,334.50,1.000,964.91,7/5/2016,On,33.80,Yes,5.771,10.70,2587.8,46.21,2587.8,46.21,In,0.0012,0.0034,0.649,0.00,73.00,1,1.960,8.028,1.540,12.36,0.00060,0.033,370.99,0.158,7/5/2016
-85.10163296,41.51212786,WELLS,16/07/05-16:41:11,CORN,33,1.440,334.10,1.000,965.03,7/5/2016,On,33.80,Yes,3.365,11.60,3010.9,53.77,3010.9,53.77,In,0.0015,0.0034,0.325,0.00,73.00,1,0.982,4.023,3.073,12.36,0.0010,0.057,216.31,0.079,7/5/2016
-85.10163296,41.51212786,WELLS,16/07/05-16:41:11,CORN,34,1.526,334.10,1.000,965.03,7/5/2016,On,33.80,Yes,1.777,12.10,1501.1,26.81,1501.1,26.81,In,0.0015,0.0034,0.345,0.00,77.00,1,1.040,4.261,2.901,12.36,0.0019,0.108,114.23,0.084,7/5/2016
-85.10162750,41.51205437,WELLS,16/07/05-16:41:11,CORN,35,1.768,324.10,1.000,963.45,7/5/2016,On,33.80,Yes,0.808,15.50,588.92,10.52,588.92,10.52,In,-1.199,0.0024,0.577,0.00,56.00,1,1.206,4.940,1.733,8.559,0.0029,0.165,51.95,0.141,7/5/2016
-85.10163290,41.51205970,WELLS,16/07/05-16:41:11,CORN,36,2.041,322.80,1.000,963.34,7/5/2016,On,33.80,Yes,1.121,15.50,708.10,12.64,708.10,12.64,In,-1.200,0.0024,0.666,0.00,54.00,1,1.391,5.700,1.502,8.559,0.0021,0.119,72.08,0.163,7/5/2016
-85.10163674,41.51206329,WELLS,16/07/05-16:41:11,CORN,37,2.080,321.80,1.000,963.35,7/5/2016,On,33.80,Yes,1.218,15.50,754.40,13.47,754.40,13.47,In,-1.198,0.0024,0.679,0.00,56.00,1,1.418,5.810,1.473,8.559,0.0020,0.109,78.27,0.166,7/5/2016
-85.10164237,41.51206831,WELLS,16/07/05-16:41:11,CORN,38,1.965,320.20,1.000,963.36,7/5/2016,On,33.80,Yes,1.226,15.50,803.74,14.35,803.74,14.35,In,-1.199,0.0026,0.577,0.00,56.00,1,1.340,5.489,1.732,9.510,0.0022,0.121,78.79,0.141,7/5/2016
-85.10164645,41.51207180,WELLS,16/07/05-16:41:11,CORN,39,2.080,319.10,1.000,963.42,7/5/2016,On,33.80,Yes,1.121,15.50,694.70,12.41,694.70,12.41,In,-1.199,0.0024,0.679,0.00,58.00,1,1.418,5.810,1.473,8.559,0.0021,0.119,72.08,0.166,7/5/2016
-85.10165264,41.51207714,WELLS,16/07/05-16:41:11,CORN,40,2.047,318.00,1.000,963.43,7/5/2016,On,33.80,Yes,1.804,15.50,1135.5,20.28,1135.5,20.28,In,-1.198,0.0026,0.601,0.00,56.00,1,1.396,5.719,1.663,9.510,0.0015,0.082,115.95,0.147,7/5/2016
-85.10165786,41.51208129,WELLS,16/07/05-16:41:11,CORN,41,2.339,316.90,1.000,963.46,7/5/2016,On,33.80,Yes,2.181,15.50,1201.7,21.46,1201.7,21.46,In,-1.200,0.0026,0.687,0.00,59.00,1,1.595,6.534,1.455,9.510,0.0012,0.068,140.21,0.168,7/5/2016
-85.10166536,41.51208725,WELLS,16/07/05-16:41:11,CORN,42,2.523,315.80,1.000,963.45,7/5/2016,On,33.80,Yes,1.980,15.50,1011.6,18.06,1011.6,18.06,In,-1.198,0.0026,0.741,0.00,58.00,1,1.720,7.047,1.349,9.510,0.0013,0.075,127.31,0.181,7/5/2016
-85.10167065,41.51209128,WELLS,16/07/05-16:41:11,CORN,43,2.618,314.80,1.000,963.35,7/5/2016,On,33.80,Yes,2.679,15.50,1318.7,23.55,1318.7,23.55,In,-1.198,0.0026,0.769,0.00,56.00,1,1.785,7.313,1.300,9.510,0.00099,0.055,172.21,0.188,7/5/2016
-85.10167871,41.51209715,WELLS,16/07/05-16:41:11,CORN,44,2.507,312.80,1.000,963.40,7/5/2016,On,33.80,Yes,2.928,15.50,1505.4,26.88,1505.4,26.88,In,-1.199,0.0026,0.736,0.00,59.00,1,1.709,7.002,1.358,9.510,0.00090,0.051,188.22,0.180,7/5/2016
-85.10168434,41.51210116,WELLS,16/07/05-16:41:11,CORN,45,2.487,311.10,1.000,963.39,7/5/2016,On,33.80,Yes,3.048,15.50,1579.7,28.21,1579.7,28.21,In,-1.198,0.0026,0.730,0.00,58.00,1,1.696,6.947,1.369,9.510,0.00087,0.049,195.96,0.178,7/5/2016
-85.10169304,41.51210683,WELLS,16/07/05-16:41:11,CORN,46,2.520,309.50,1.000,963.27,7/5/2016,On,33.80,Yes,3.907,15.50,1998.6,35.69,1998.6,35.69,In,-1.199,0.0026,0.740,0.00,60.00,1,1.718,7.038,1.351,9.510,0.00068,0.038,251.19,0.181,7/5/2016
-85.10169895,41.51211024,WELLS,16/07/05-16:41:11,CORN,47,2.579,308.30,1.000,963.28,7/5/2016,On,33.80,Yes,4.518,15.50,2257.8,40.32,2257.8,40.32,In,-1.200,0.0026,0.757,0.00,60.00,1,1.758,7.203,1.320,9.510,0.00058,0.033,290.42,0.185,7/5/2016
-85.10170729,41.51211515,WELLS,16/07/05-16:41:11,CORN,48,2.451,308.90,1.000,963.43,7/5/2016,On,33.80,Yes,5.353,15.50,2814.8,50.26,2814.8,50.26,In,-1.200,0.0029,0.654,0.00,64.00,1,1.671,6.846,1.528,10.46,0.00054,0.030,344.10,0.160,7/5/2016
-85.10171273,41.51211846,WELLS,16/07/05-16:41:11,CORN,49,2.487,309.00,1.000,963.32,7/5/2016,On,33.80,Yes,6.426,6.200,3330.0,59.46,3330.0,59.46,In,-1.196,0.0032,0.609,0.00,65.00,1,1.696,6.947,1.643,11.41,0.00049,0.028,413.07,0.149,7/5/2016
-85.10172102,41.51212351,WELLS,16/07/05-16:41:11,CORN,50,2.395,308.90,1.000,963.34,7/5/2016,On,33.80,Yes,6.824,7.600,3671.9,65.57,3671.9,65.57,In,-1.198,0.0032,0.586,0.00,72.00,1,1.633,6.690,1.706,11.41,0.00046,0.026,438.66,0.143,7/5/2016
-85.10172630,41.51212676,WELLS,16/07/05-16:41:11,CORN,51,2.434,309.00,1.000,963.41,7/5/2016,On,33.80,Yes,6.478,9.200,3429.7,61.24,3429.7,61.24,In,-1.198,0.0032,0.596,0.00,73.00,1,1.660,6.800,1.678,11.41,0.00049,0.027,416.46,0.145,7/5/2016
-85.10173497,41.51213217,WELLS,16/07/05-16:41:11,CORN,52,2.602,309.30,1.000,963.33,7/5/2016,On,33.80,Yes,6.507,10.80,3223.4,57.56,3223.4,57.56,In,-1.198,0.0034,0.588,0.00,76.00,1,1.774,7.267,1.701,12.36,0.00053,0.030,418.31,0.143,7/5/2016
-85.10174063,41.51213557,WELLS,16/07/05-16:41:11,CORN,53,2.592,309.20,1.000,963.41,7/5/2016,On,33.80,Yes,7.305,12.50,3632.1,64.86,3632.1,64.86,In,-1.199,0.0037,0.544,0.00,74.00,1,1.767,7.240,1.839,13.31,0.00051,0.028,469.58,0.133,7/5/2016
-85.10174919,41.51214093,WELLS,16/07/05-16:41:11,CORN,54,2.575,309.10,1.000,963.31,7/5/2016,On,33.80,Yes,6.225,13.90,3114.9,55.62,3114.9,55.62,In,-1.197,0.0037,0.540,0.00,72.00,1,1.756,7.194,1.851,13.31,0.00059,0.033,400.15,0.132,7/5/2016
-85.10175518,41.51214466,WELLS,16/07/05-16:41:11,CORN,55,2.582,309.10,1.000,963.50,7/5/2016,On,33.80,Yes,6.799,15.50,3393.6,60.60,3393.6,60.60,In,-1.200,0.0037,0.542,0.00,69.00,1,1.760,7.212,1.846,13.31,0.00054,0.030,437.07,0.132,7/5/2016
-85.10176427,41.51215025,WELLS,16/07/05-16:41:11,CORN,56,2.602,308.60,1.000,963.53,7/5/2016,On,33.80,Yes,7.235,16.80,3583.7,64.00,3528.6,63.01,In,-1.198,0.0034,0.588,0.00,70.00,1,1.774,7.267,1.701,12.36,0.00047,0.027,465.08,0.143,7/5/2016
-85.10177027,41.51215400,WELLS,16/07/05-16:41:11,CORN,57,2.697,308.50,1.000,963.44,7/5/2016,On,33.80,Yes,7.279,17.90,3478.7,62.12,3379.9,60.36,In,-1.199,0.0032,0.660,0.00,70.00,1,1.839,7.533,1.515,11.41,0.00044,0.024,467.96,0.161,7/5/2016
-85.10177975,41.51215957,WELLS,16/07/05-16:41:11,CORN,58,2.707,308.10,1.000,963.51,7/5/2016,On,33.80,Yes,7.401,18.50,3523.8,62.92,3398.7,60.69,In,-1.200,0.0034,0.612,0.00,72.00,1,1.845,7.561,1.635,12.36,0.00046,0.026,475.75,0.149,7/5/2016
-85.10178601,41.51216325,WELLS,16/07/05-16:41:11,CORN,59,2.697,307.80,1.000,963.44,7/5/2016,On,33.80,Yes,7.294,18.90,3485.9,62.25,3345.6,59.74,In,-1.197,0.0034,0.609,0.00,69.00,1,1.839,7.533,1.641,12.36,0.00047,0.026,468.92,0.149,7/5/2016
-85.10179538,41.51216881,WELLS,16/07/05-16:41:11,CORN,60,2.671,307.50,1.000,963.48,7/5/2016,On,33.80,Yes,7.330,19.00,3537.2,63.16,3390.7,60.55,In,-1.200,0.0034,0.603,0.00,73.00,1,1.821,7.460,1.657,12.36,0.00047,0.026,471.19,0.147,7/5/2016
-85.10180186,41.51217250,WELLS,16/07/05-16:41:11,CORN,61,2.707,307.10,1.000,963.43,7/5/2016,On,33.80,Yes,7.635,19.00,3635.6,64.92,3485.0,62.23,In,-1.198,0.0034,0.612,0.00,69.00,1,1.845,7.561,1.635,12.36,0.00045,0.025,490.84,0.149,7/5/2016
-85.10181181,41.51217804,WELLS,16/07/05-16:41:11,CORN,62,2.697,307.00,1.000,963.36,7/5/2016,On,33.80,Yes,7.716,19.10,3687.3,65.85,3530.2,63.04,In,-1.199,0.0034,0.609,0.00,72.00,1,1.839,7.533,1.641,12.36,0.00045,0.025,496.02,0.149,7/5/2016
-85.10181811,41.51218166,WELLS,16/07/05-16:41:11,CORN,63,2.605,307.20,1.000,963.40,7/5/2016,On,33.80,Yes,7.031,19.00,3478.3,62.11,3334.2,59.54,In,-1.199,0.0034,0.589,0.00,69.00,1,1.776,7.277,1.699,12.36,0.00049,0.027,451.96,0.144,7/5/2016
