Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18089605,40.97473826,AULT,HOME,GRAHAM17,,On,-459.67,9.186,10/8/2015,Yes,821.68,52.85,52.85,11.80,2.868,30.00,3171.3,3171.3,Grain Harvest,2010385416,SOYBEANS
-86.18091186,40.97474113,AULT,HOME,GRAHAM17,,On,-459.67,12.57,10/8/2015,Yes,821.58,73.37,73.37,11.90,2.827,30.00,4401.9,4401.9,Grain Harvest,2010385416,SOYBEANS
-86.18092814,40.97474362,AULT,HOME,GRAHAM17,,On,-459.67,11.39,10/8/2015,Yes,821.67,65.93,65.93,11.30,2.850,30.00,3955.9,3955.9,Grain Harvest,2010385416,SOYBEANS
-86.18094451,40.97474555,AULT,HOME,GRAHAM17,,On,-459.67,10.77,10/8/2015,Yes,821.78,62.10,62.10,11.10,2.861,30.00,3726.2,3726.2,Grain Harvest,2010385416,SOYBEANS
-86.18096045,40.97474696,AULT,HOME,GRAHAM17,,On,-459.67,10.39,10/8/2015,Yes,821.67,59.25,59.25,11.50,2.895,30.00,3555.1,3555.1,Grain Harvest,2010385416,SOYBEANS
-86.18097620,40.97474806,AULT,HOME,GRAHAM17,,On,-459.67,11.18,10/8/2015,Yes,821.70,65.77,65.77,11.60,2.805,30.00,3946.3,3946.3,Grain Harvest,2010385416,SOYBEANS
-86.18099265,40.97474867,AULT,HOME,GRAHAM17,,On,-459.67,11.29,10/8/2015,Yes,821.75,65.43,65.43,11.50,2.848,30.00,3925.7,3925.7,Grain Harvest,2010385416,SOYBEANS
-86.18100924,40.97474873,AULT,HOME,GRAHAM17,,On,-459.67,11.12,10/8/2015,Yes,821.58,64.11,64.11,11.30,2.861,30.00,3846.9,3846.9,Grain Harvest,2010385416,SOYBEANS
-86.18102587,40.97474848,AULT,HOME,GRAHAM17,,On,-459.67,10.52,10/8/2015,Yes,821.50,59.53,59.53,11.60,2.917,30.00,3571.6,3571.6,Grain Harvest,2010385416,SOYBEANS
-86.18104214,40.97474812,AULT,HOME,GRAHAM17,,On,-459.67,11.31,10/8/2015,Yes,821.55,65.31,65.31,11.80,2.857,30.00,3918.4,3918.4,Grain Harvest,2010385416,SOYBEANS
-86.18105883,40.97474823,AULT,HOME,GRAHAM17,,On,-459.67,11.20,10/8/2015,Yes,821.43,63.84,63.84,11.80,2.895,30.00,3830.4,3830.4,Grain Harvest,2010385416,SOYBEANS
-86.18107544,40.97474807,AULT,HOME,GRAHAM17,,On,-459.67,8.080,10/8/2015,Yes,821.35,46.13,46.13,11.40,2.890,30.00,2767.6,2767.6,Grain Harvest,2010385416,SOYBEANS
-86.18109181,40.97474844,AULT,HOME,GRAHAM17,,On,-459.67,9.690,10/8/2015,Yes,821.35,55.84,55.84,11.70,2.863,30.00,3350.6,3350.6,Grain Harvest,2010385416,SOYBEANS
-86.18110794,40.97474848,AULT,HOME,GRAHAM17,,On,-459.67,6.494,10/8/2015,Yes,821.33,37.08,37.08,11.80,2.890,30.00,2224.6,2224.6,Grain Harvest,2010385416,SOYBEANS
-86.18112424,40.97474833,AULT,HOME,GRAHAM17,,On,-459.67,4.667,10/8/2015,Yes,821.46,26.54,26.54,12.00,2.901,30.00,1592.6,1592.6,Grain Harvest,2010385416,SOYBEANS
-86.18114004,40.97474743,AULT,HOME,GRAHAM17,,On,-459.67,5.316,10/8/2015,Yes,821.48,30.75,30.75,11.90,2.852,30.00,1845.2,1845.2,Grain Harvest,2010385416,SOYBEANS
