Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.17907526,40.96037558,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.214,10/15/2015,Yes,801.24,67.81,67.81,13.00,1.922,35.00,4068.8,4068.8,Grain Harvest,203748,SOYBEANS
-86.17908595,40.96037555,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,7.517,10/15/2015,Yes,801.40,47.57,47.57,13.00,2.235,35.00,2854.5,2854.5,Grain Harvest,203748,SOYBEANS
-86.17909801,40.96037532,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.201,10/15/2015,Yes,801.51,63.51,63.51,5.600,2.049,35.00,3810.6,3810.6,Grain Harvest,203748,SOYBEANS
-86.17911053,40.96037496,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.972,10/15/2015,Yes,801.67,54.86,54.86,6.100,2.313,35.00,3291.7,3291.7,Grain Harvest,203748,SOYBEANS
-86.17912424,40.96037450,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.286,10/15/2015,Yes,801.83,55.65,55.65,6.500,2.360,35.00,3339.0,3339.0,Grain Harvest,203748,SOYBEANS
-86.17913894,40.96037397,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,8.650,10/15/2015,Yes,802.00,45.92,45.92,6.900,2.664,35.00,2755.2,2755.2,Grain Harvest,203748,SOYBEANS
-86.17915403,40.96037349,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.143,10/15/2015,Yes,802.17,63.10,63.10,7.300,2.049,35.00,3786.3,3786.3,Grain Harvest,203748,SOYBEANS
-86.17917188,40.96037309,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.041,10/15/2015,Yes,802.27,49.03,49.03,7.700,2.608,35.00,2941.5,2941.5,Grain Harvest,203748,SOYBEANS
-86.17918940,40.96037318,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.69,10/15/2015,Yes,802.38,106.05,106.05,8.200,1.559,35.00,6362.7,6362.7,Grain Harvest,203748,SOYBEANS
-86.17920693,40.96037291,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.718,10/15/2015,Yes,802.46,85.10,85.10,8.600,1.615,35.00,5105.9,5105.9,Grain Harvest,203748,SOYBEANS
-86.17922427,40.96037264,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,9.107,10/15/2015,Yes,802.65,42.34,42.34,9.100,3.042,35.00,2540.3,2540.3,Grain Harvest,203748,SOYBEANS
-86.17924188,40.96037260,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,11.61,10/15/2015,Yes,802.79,51.68,51.68,9.600,3.179,35.00,3100.7,3100.7,Grain Harvest,203748,SOYBEANS
-86.17926173,40.96037273,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,10.56,10/15/2015,Yes,802.89,43.93,43.93,10.00,3.400,35.00,2635.7,2635.7,Grain Harvest,203748,SOYBEANS
-86.17928131,40.96037294,AULT,LAKE ASSOC,LAKE ASSOC20,,On,-459.67,14.23,10/15/2015,Yes,802.98,62.08,62.08,10.40,3.241,35.00,3724.6,3724.6,Grain Harvest,203748,SOYBEANS
