Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.05958140,40.97403378,AULT,WINEGARDENER,ALL52,,On,-459.67,1.898,10/17/2015,No,840.76,9.811,9.811,13.00,3.192,30.00,588.64,588.64,Grain Harvest,2010385416,SOYBEANS
-86.05956616,40.97400908,AULT,WINEGARDENER,ALL52,,On,-459.67,2.831,10/17/2015,No,840.95,14.70,14.70,13.00,3.176,30.00,882.25,882.25,Grain Harvest,2010385416,SOYBEANS
-86.05955856,40.97399658,AULT,WINEGARDENER,ALL52,,On,-459.67,4.527,10/17/2015,No,841.07,22.94,22.94,13.00,3.257,30.00,1376.2,1376.2,Grain Harvest,2010385416,SOYBEANS
-86.05955058,40.97398395,AULT,WINEGARDENER,ALL52,,On,-459.67,8.104,10/17/2015,No,841.34,39.56,39.56,13.00,3.380,30.00,2373.7,2373.7,Grain Harvest,2010385416,SOYBEANS
-86.05954271,40.97397085,AULT,WINEGARDENER,ALL52,,On,-459.67,4.843,10/17/2015,No,841.53,23.55,23.55,13.00,3.393,30.00,1412.9,1412.9,Grain Harvest,2010385416,SOYBEANS
-86.05953517,40.97395764,AULT,WINEGARDENER,ALL52,,On,-459.67,2.702,10/17/2015,No,841.76,13.30,13.30,13.00,3.351,30.00,798.16,798.16,Grain Harvest,2010385416,SOYBEANS
-86.05942229,40.97386908,AULT,WINEGARDENER,ALL52,,On,-459.67,1.501,10/17/2015,Yes,842.63,8.157,8.157,13.00,3.036,30.00,489.41,489.41,Grain Harvest,2010385416,SOYBEANS
-86.05940586,40.97386513,AULT,WINEGARDENER,ALL52,,On,-459.67,2.987,10/17/2015,Yes,842.76,16.00,16.00,13.00,3.080,30.00,959.89,959.89,Grain Harvest,2010385416,SOYBEANS
-86.05938998,40.97386148,AULT,WINEGARDENER,ALL52,,On,-459.67,2.448,10/17/2015,Yes,842.95,13.16,13.16,13.00,3.069,30.00,789.58,789.58,Grain Harvest,2010385416,SOYBEANS
-86.05937246,40.97385830,AULT,WINEGARDENER,ALL52,,On,-459.67,1.987,10/17/2015,Yes,842.80,10.67,10.67,13.00,3.071,30.00,640.50,640.50,Grain Harvest,2010385416,SOYBEANS
-86.05935534,40.97385676,AULT,WINEGARDENER,ALL52,,On,-459.67,2.942,10/17/2015,Yes,842.45,15.85,15.85,13.00,3.062,30.00,951.11,951.11,Grain Harvest,2010385416,SOYBEANS
