Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.18710523,40.97555442,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.16,10/9/2015,Yes,815.20,64.32,64.32,7.500,3.114,35.00,3859.1,3859.1,Grain Harvest,203748,SOYBEANS
-86.18710625,40.97554152,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.11,10/9/2015,Yes,815.07,68.84,68.84,8.300,3.105,35.00,4130.6,4130.6,Grain Harvest,203748,SOYBEANS
-86.18710683,40.97552883,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.75,10/9/2015,Yes,814.98,65.90,65.90,9.300,3.165,35.00,3954.0,3954.0,Grain Harvest,203748,SOYBEANS
-86.18710729,40.97551598,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.67,10/9/2015,Yes,814.89,69.76,69.76,10.30,3.176,35.00,4185.4,4185.4,Grain Harvest,203748,SOYBEANS
-86.18710768,40.97550334,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.44,10/9/2015,Yes,814.88,64.30,64.30,11.10,3.176,35.00,3857.9,3857.9,Grain Harvest,203748,SOYBEANS
-86.18710840,40.97549049,AULT,HOME,BUNKER MUCK19,,On,-459.67,14.60,10/9/2015,Yes,814.77,64.15,64.15,12.00,3.219,35.00,3848.8,3848.8,Grain Harvest,203748,SOYBEANS
-86.18710869,40.97547761,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.92,10/9/2015,Yes,814.65,62.05,62.05,12.80,3.172,35.00,3723.2,3723.2,Grain Harvest,203748,SOYBEANS
-86.18710905,40.97546463,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.72,10/9/2015,Yes,814.55,58.47,58.80,13.50,3.299,35.00,3507.9,3528.2,Grain Harvest,203748,SOYBEANS
-86.18710901,40.97545130,AULT,HOME,BUNKER MUCK19,,On,-459.67,13.72,10/9/2015,Yes,814.34,63.41,63.78,13.50,3.042,35.00,3804.6,3826.6,Grain Harvest,203748,SOYBEANS
-86.18710853,40.97543826,AULT,HOME,BUNKER MUCK19,,On,-459.67,16.10,10/9/2015,Yes,814.19,70.93,71.84,14.10,3.170,35.00,4255.8,4310.3,Grain Harvest,203748,SOYBEANS
-86.18710778,40.97542533,AULT,HOME,BUNKER MUCK19,,On,-459.67,11.76,10/9/2015,Yes,814.15,50.47,51.48,14.70,3.230,35.00,3028.4,3088.7,Grain Harvest,203748,SOYBEANS
-86.18710705,40.97541213,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.12,10/9/2015,Yes,814.06,64.62,66.29,15.20,3.226,35.00,3877.0,3977.6,Grain Harvest,203748,SOYBEANS
-86.18710645,40.97539881,AULT,HOME,BUNKER MUCK19,,On,-459.67,15.08,10/9/2015,Yes,813.98,62.81,64.66,15.50,3.297,35.00,3768.4,3879.9,Grain Harvest,203748,SOYBEANS
