lat,lon,speed,ts,data
40.727100079,-102.18442309,1.665,1499199787,0.18531824071
40.727106695,-102.18440617,1.68,1499199788,0.16878990831
40.727113721,-102.18438982,1.709,1499199789,0.20133480135
40.727121033,-102.18437336,1.69,1499199790,0.18842678029
40.72712851,-102.18435668,1.706,1499199791,0.15487729823
40.727135667,-102.18433909,1.782,1499199792,0.16499900638
40.727143019,-102.18432143,1.733,1499199793,0.16962390673
40.727150394,-102.18430491,1.653,1499199794,0.19744912688
40.727157989,-102.18428743,1.738,1499199795,0.17695930196
40.727165734,-102.18426941,1.759,1499199796,0.18016261409
40.727173118,-102.18425135,1.763,1499199797,0.18666401089
40.727179683,-102.1842339,1.634,1499199798,0.17292199141
40.727186501,-102.18421708,1.645,1499199799,0.18211492858
40.727193075,-102.18419983,1.674,1499199800,0.16651536715
40.727199694,-102.18418231,1.687,1499199801,0.16103751387
40.727206201,-102.18416526,1.637,1499199802,0.15243216649
40.72721358,-102.1841478,1.734,1499199803,0.14509677126
40.727221039,-102.18413065,1.669,1499199804,0.16304669189
40.72722826,-102.18411325,1.681,1499199805,0.15167398611
40.727235664,-102.18409523,1.716,1499199806,0.15057462455
40.727242727,-102.18407688,1.691,1499199807,0.14619613282
40.727250025,-102.18405887,1.738,1499199808,0.14820531084
40.727257434,-102.18404086,1.68,1499199809,0.13235934079
40.727264515,-102.18402331,1.691,1499199810,0.12199122402
40.727271674,-102.18400421,1.861,1499199811,0.15411911785
40.727279264,-102.18398479,1.904,1499199812,0.16094274132
40.727286578,-102.18396555,1.85,1499199813,0.15336093746
40.727293661,-102.18394657,1.784,1499199814,0.15832701899
40.727300989,-102.18392967,1.736,1499199815,0.13397047411
40.727308867,-102.18391071,1.947,1499199816,0.15495311627
40.727316708,-102.1838926,1.779,1499199817,0.13961891798
40.727324247,-102.18387501,1.802,1499199818,0.13759078545
40.727333112,-102.18385899,1.763,1499199819,0.13472865449
40.727341295,-102.18384282,1.662,1499199820,0.13607442467
40.727348699,-102.18382574,1.694,1499199821,0.14729549438
40.727356628,-102.18380877,1.782,1499199822,0.13287111255
40.727364967,-102.18379278,1.697,1499199823,0.15825120095
40.727372698,-102.18377497,1.692,1499199824,0.14761772104
40.727380192,-102.18375785,1.69,1499199825,0.16094274132
40.727387659,-102.18374185,1.733,1499199826,NaN
40.72739574,-102.18372778,1.6,1499199827,0.14737131242
40.727403198,-102.18370836,1.862,1499199828,0.14492618067
40.727410411,-102.18369075,1.717,1499199829,0.15935056251
40.727418151,-102.18367442,1.79,1499199830,0.16473364325
40.727426661,-102.18366006,1.579,1499199831,0.16532123304
40.727433085,-102.18364227,1.788,1499199832,0.14888767319
40.727438798,-102.18362344,1.685,1499199833,0.14020650778
40.72744451,-102.18360366,1.699,1499199834,0.16744413812
40.727450626,-102.18358519,1.633,1499199835,0.15487729823
40.727456867,-102.18356801,1.703,1499199836,0.15917997192
40.727463997,-102.18354981,1.724,1499199837,0.16135974053
40.727470072,-102.18353186,1.608,1499199838,0.16245910209
40.727475165,-102.18351594,1.453,1499199839,0.17275140082
40.727480169,-102.18349903,1.566,1499199840,0.16473364325
40.727488239,-102.1834813,1.693,1499199841,0.1772246651
40.727492075,-102.18346446,1.576,1499199842,0.15614725038
40.727497824,-102.18344556,1.712,1499199843,0.16255387464
40.727507946,-102.18343025,1.76,1499199844,0.17915802508
40.727514398,-102.18341299,1.657,1499199845,0.15707602135
40.727524433,-102.18339454,1.871,1499199846,0.17419194355
40.727532114,-102.18337827,1.723,1499199847,0.16135974053
40.727540781,-102.18336061,1.752,1499199848,0.15646947704
40.727543074,-102.18334289,1.728,1499199849,0.14593076969
40.727552514,-102.18332456,1.747,1499199850,0.1569812488
40.727560692,-102.18330767,1.62,1499199851,0.16035515152
40.72756822,-102.18328977,1.757,1499199852,0.13624501526
40.72757572,-102.18327261,1.712,1499199853,0.14323922932
40.727582673,-102.18325488,1.702,1499199854,0.15387270922
40.727589384,-102.18323829,1.645,1499199855,0.15116221435
40.727596408,-102.18321817,1.757,1499199856,0.14196927717
40.727606709,-102.18320335,1.697,1499199857,0.16238328405
40.727615082,-102.18318679,1.666,1499199858,0.1498922622
40.727623479,-102.18316994,1.656,1499199859,0.17739525568
40.72763054,-102.18315013,1.711,1499199860,0.15673484018
40.727637691,-102.18313235,1.642,1499199861,0.16600359539
40.727646065,-102.18311423,1.651,1499199862,0.17891161645
40.727653108,-102.18309584,1.692,1499199863,0.18075020389
40.727660294,-102.18307775,1.686,1499199864,0.17495012394
40.727667858,-102.18305964,1.721,1499199865,0.17957502429
40.727675324,-102.18304104,1.716,1499199866,0.17974561488
40.727682803,-102.18302426,1.692,1499199867,0.17932861566
40.727689991,-102.18300787,1.65,1499199868,0.16272446522
40.727697575,-102.18298942,1.694,1499199869,0.18404828856
40.727705081,-102.1829719,1.749,1499199870,0.18683460148
40.727712421,-102.18295469,1.667,1499199871,0.17730048313
40.727720266,-102.18293802,1.674,1499199872,0.16617418598
40.727728791,-102.18292049,1.795,1499199873,0.18084497643
40.727736903,-102.18290389,1.723,1499199874,0.17695930196
40.727744896,-102.18288691,1.696,1499199875,0.16094274132
40.727753072,-102.18287059,1.654,1499199876,0.18869214342
40.727761368,-102.18285456,1.711,1499199877,0.19079609399
40.727769193,-102.18283817,1.68,1499199878,0.18008679605
40.727776901,-102.18282083,1.74,1499199879,0.19053073086
40.727784138,-102.18280266,1.733,1499199880,0.16043096956
40.727791422,-102.18278406,1.766,1499199881,0.20015962175
40.72779871,-102.1827658,1.73,1499199882,0.1758599404
40.72780556,-102.18274824,1.666,1499199883,0.17495012394
40.727812678,-102.18272967,1.775,1499199884,0.16869513576
40.727820098,-102.18271169,1.748,1499199885,0.18202015603
40.727827429,-102.1826946,1.699,1499199886,0.1758599404
40.72783487,-102.18267911,1.629,1499199887,0.16945331614
40.727842263,-102.1826622,1.749,1499199888,0.18700519207
40.727849762,-102.18264358,1.809,1499199889,0.16321728247
40.727857439,-102.18262595,1.724,1499199890,0.16482841579
40.727865433,-102.18260915,1.685,1499199891,0.16414605345
40.727872823,-102.18259233,1.657,1499199892,0.1628761013
40.72788028,-102.18257494,1.731,1499199893,0.17815343607
40.727887416,-102.18255698,1.716,1499199894,0.15849760958
40.727895205,-102.18253986,1.711,1499199895,0.16448723462
40.727902515,-102.18252221,1.71,1499199896,0.17957502429
40.727909851,-102.18250485,1.677,1499199897,0.16810754596
40.727916648,-102.18248605,1.757,1499199898,0.16988926987
40.727923213,-102.18246606,1.756,1499199899,0.15032821592
40.727928831,-102.18244579,1.773,1499199900,0.15690543076
40.727931491,-102.18242557,1.738,1499199901,0.16187151229
40.727932291,-102.18240507,1.722,1499199902,0.16524541501
40.727930679,-102.18238499,1.708,1499199903,0.15739824802
40.727927035,-102.18236423,1.816,1499199904,0.16793695537
40.727924586,-102.18234321,1.726,1499199905,0.17923384312
40.727921575,-102.18232452,1.383,1499199906,0.15825120095
40.727919785,-102.18230788,1.341,1499199907,0.1628761013
40.727917672,-102.18229109,1.418,1499199908,0.17805866352
40.727916856,-102.18227624,1.251,1499199909,0.16414605345
40.727915958,-102.18226193,1.15,1499199910,0.16549182363
40.727915425,-102.18224842,1.182,1499199911,0.18927973322
40.727914827,-102.18223793,0.813,1499199912,0.16524541501
40.727914555,-102.18222747,0.873,1499199913,0.15463088961
40.727914542,-102.18221754,0.941,1499199914,0.1670081844
40.727914091,-102.18220642,0.935,1499199915,0.14037709836
40.727913837,-102.1821975,0.716,1499199916,0.14957003554
40.727913682,-102.18218826,0.761,1499199917,0.15133280493
40.727913331,-102.18217909,0.733,1499199918,0.13548683488
40.727912919,-102.18216947,0.886,1499199919,0.11382183036
40.727912543,-102.18215766,1.031,1499199920,0.12822725769
40.727912089,-102.18214417,1.163,1499199921,0.095094774843
40.727911438,-102.18212957,1.238,1499199922,0.10201317086
40.72791065,-102.18211545,1.155,1499199923,0.073259179742
40.727909865,-102.18210081,1.245,1499199924,0.092820233686
40.727908905,-102.18208514,1.296,1499199925,0.081523345944
40.727907732,-102.18206899,1.389,1499199926,0.069468277815
40.72790651,-102.18205301,1.34,1499199927,0.070472866826
40.727905673,-102.1820376,1.305,1499199928,0.05934656967
40.727905087,-102.18202224,1.297,1499199929,0.06819832567
40.727904418,-102.18200662,1.39,1499199930,0.066170193139
40.727903379,-102.18198722,1.587,1499199931,0.075021949138
40.727902301,-102.18196758,1.553,1499199932,0.072254590732
40.727901803,-102.18194944,1.457,1499199933,0.094753593669
40.727901346,-102.1819301,1.485,1499199934,0.10773743277
40.727899963,-102.18191215,1.383,1499199935,0.1103531551
40.727895928,-102.18189681,1.31,1499199936,0.1144852382
40.727889823,-102.18188141,1.447,1499199937,0.11541400917
40.727882124,-102.18186845,1.357,1499199938,0.12426576517
40.727872783,-102.18185704,1.474,1499199939,0.10294194183
40.727861884,-102.18184541,1.596,1499199940,0.13607442467
40.727850311,-102.18183875,1.487,1499199941,0.14939944495
40.727838875,-102.18184587,1.471,1499199942,0.14365622853
40.727824827,-102.1818484,1.64,1499199943,0.16490423383
40.727810486,-102.18185189,1.579,1499199944,0.16077215073
40.727797315,-102.18185932,1.558,1499199945,0.14316341128
40.727780651,-102.18186581,1.929,1499199946,0.15681065822
40.727764082,-102.18187519,1.988,1499199947,0.17199322044
40.727752458,-102.18188229,1.481,1499199948,0.14939944495
40.727737885,-102.18188887,1.53,1499199949,0.16786113733
40.727718976,-102.18189929,1.968,1499199950,0.1794044337
40.727704284,-102.18190214,1.717,1499199951,0.16001397035
40.727689985,-102.18190562,1.635,1499199952,0.14147645992
40.727675541,-102.18190747,1.651,1499199953,0.12005786403
40.727662469,-102.1819117,1.813,1499199954,0.11306364998
40.727646781,-102.18191395,1.809,1499199955,0.12949720983
40.727632333,-102.18191608,1.792,1499199956,0.12966780042
40.727617324,-102.18191921,1.806,1499199957,0.13810255721
40.727601742,-102.18192116,1.681,1499199958,0.14668895007
40.727587012,-102.18192295,1.681,1499199959,0.16482841579
40.727572045,-102.18192447,1.642,1499199960,0.18793396304
40.727558029,-102.18192566,1.673,1499199961,0.19028432223
40.727542388,-102.18192621,1.732,1499199962,0.19475758651
40.727527344,-102.18192692,1.704,1499199963,0.18346069877
40.727513152,-102.18192594,1.71,1499199964,0.20781724365
40.727498955,-102.18192558,1.663,1499199965,0.20664206405
40.727483091,-102.18192472,1.601,1499199966,0.20116421076
40.72746678,-102.18192421,1.733,1499199967,0.20419693231
40.727451421,-102.18192426,1.709,1499199968,0.21187350871
40.727436524,-102.18192443,1.662,1499199969,0.23488428341
40.727420963,-102.18192439,1.692,1499199970,0.20925778638
40.727405352,-102.18192482,1.746,1499199971,0.23911113906
40.727390378,-102.18192543,1.622,1499199972,0.20453811348
40.727375009,-102.18192485,1.71,1499199973,0.22131285451
40.727359528,-102.1819247,1.696,1499199974,0.21035714794
40.727343883,-102.18192396,1.628,1499199975,0.20074721155
40.727328745,-102.18192372,1.669,1499199976,0.18473065091
40.727313,-102.18192264,1.686,1499199977,0.20757083502
40.727297478,-102.18192263,1.676,1499199978,0.22207103489
40.727281918,-102.18192278,1.666,1499199979,0.20023543979
40.727266965,-102.18192283,1.638,1499199980,0.20959896755
40.727251548,-102.18192328,1.725,1499199981,0.22368216821
40.727236644,-102.18192414,1.63,1499199982,0.22072526471
40.727221158,-102.18192502,1.732,1499199983,0.22519852898
40.727206133,-102.18192524,1.647,1499199984,0.2053721119
40.727190622,-102.18192394,1.696,1499199985,0.21246109851
40.727174674,-102.18192277,1.776,1499199986,0.23412610302
40.727159528,-102.18192138,1.641,1499199987,0.20243416291
40.72714469,-102.18191939,1.656,1499199988,0.19761971746
40.727129957,-102.1819182,1.706,1499199989,0.19551576689
40.727115188,-102.18191849,1.615,1499199990,0.22536911957
40.727099899,-102.1819184,1.639,1499199991,0.20874601462
40.727085293,-102.18191869,1.576,1499199992,0.22004290236
40.727069965,-102.18192046,1.644,1499199993,0.22813647798
40.727054293,-102.18192132,1.646,1499199994,0.20216879977
40.727039347,-102.1819218,1.623,1499199995,0.19981844058
40.727028157,-102.18192263,1.049,1499199996,0.23488428341
40.727023755,-102.18192255,0.194,1499199997,0.24728053271
40.727025358,-102.18192205,0.39,1499199998,0.33936154052
40.727031805,-102.18192289,0.865,1499199999,0.20326816133
40.72703359,-102.18192367,0.006,1499200000,0.19214186418
40.727032935,-102.18192287,0.052,1499200001,0.1286442569
40.7270376,-102.18192269,0.88,1499200002,0.15891460879
40.727046324,-102.18192335,1.077,1499200003,0.36733839674
40.727055919,-102.18192204,1.07,1499200004,0.27679270421
40.727064164,-102.18192084,0.99,1499200005,0.18143256623
40.727070413,-102.18191711,0.789,1499200006,0.13025539022
40.72707471,-102.18191352,0.554,1499200007,0.068539506843
40.727075587,-102.18191534,0.245,1499200008,0.038344972993
40.72707166,-102.18191724,0.669,1499200009,0.025114725267
40.727063051,-102.18191857,1.174,1499200010,0.023598364497
40.727050284,-102.18192018,1.474,1499200011,0.023844773122
40.727037074,-102.18192149,1.45,1499200012,0.021399641379
40.727023524,-102.18192331,1.535,1499200013,0.020982642167
40.727010915,-102.18192515,1.606,1499200014,0.012642657927
40.726995088,-102.18192395,1.569,1499200015,0.0092687552119
40.726978976,-102.18192512,1.595,1499200016,0.011713886955
40.726966731,-102.1819299,1.474,1499200017,0.010197526184
40.726951414,-102.18192994,1.574,1499200018,0.0066530328822
40.726943517,-102.18192836,0.546,1499200019,0.0059706705353
40.726943185,-102.18192715,0.089,1499200020,0.0069942140556
40.726946942,-102.18192702,0.678,1499200021,0.016338787306
40.726950459,-102.18192507,0.505,1499200022,0.0395391071
40.72695116,-102.1819262,0.476,1499200023,0.067610735871
40.726948644,-102.18192494,0.061,1499200024,0.057413209687
40.72694382,-102.18192638,0.819,1499200025,0.1622885115
40.726941558,-102.18192801,0.053,1499200026,0.17299780945
40.726937459,-102.18192931,0.791,1499200027,0.27738029401
40.726928987,-102.18192983,0.991,1499200028,0.11727155112
40.726917527,-102.18193048,1.426,1499200029,0.055726258329
40.726903662,-102.18193118,1.619,1499200030,0.034212889893
40.726891004,-102.18193199,1.491,1499200031,0.022328412351
40.726878725,-102.18193197,1.446,1499200032,0.017779330038
40.726866358,-102.18193192,1.468,1499200033,0.013647246938
40.726853098,-102.18193289,1.464,1499200034,0.012718475966
40.726840276,-102.18193396,1.554,1499200035,0.019636871983
40.726827012,-102.18193445,1.461,1499200036,0.037169793396
40.726815644,-102.18193643,1.472,1499200037,0.05934656967
40.726801589,-102.18193564,1.501,1499200038,0.10007981088
40.726788192,-102.18193529,1.47,1499200039,0.15664006763
40.726774728,-102.18193437,1.468,1499200040,0.18092079447
40.726762358,-102.18193449,1.538,1499200041,0.17891161645
40.726750443,-102.18193514,1.431,1499200042,0.18118615761
40.726738019,-102.18193464,1.536,1499200043,0.20275638957
40.726725557,-102.1819333,1.512,1499200044,0.20622506484
40.726713035,-102.18193344,1.459,1499200045,0.1923882728
40.726699535,-102.18193292,1.548,1499200046,0.19483340455
40.726685705,-102.18193237,1.526,1499200047,0.18539405875
40.726672143,-102.18193243,1.504,1499200048,0.19104250262
40.726658372,-102.18193182,1.547,1499200049,0.19761971746
40.726645378,-102.18193188,1.423,1499200050,0.18243715525
40.726631533,-102.18193054,1.571,1499200051,0.17233440161
40.726617855,-102.18193003,1.481,1499200052,0.18632282972
40.726604456,-102.18192977,1.498,1499200053,0.19871907902
40.726590812,-102.18192876,1.535,1499200054,0.16744413812
40.726577917,-102.18192898,1.452,1499200055,0.1581564284
40.726564232,-102.18192849,1.547,1499200056,0.16314146443
40.726550553,-102.18192874,1.551,1499200057,0.16094274132
40.726536844,-102.18192915,1.512,1499200058,0.15849760958
40.726522935,-102.18192896,1.546,1499200059,0.17157622122
40.726509231,-102.18192943,1.475,1499200060,0.15377793668
40.726495442,-102.18192921,1.543,1499200061,0.16717877499
40.726481651,-102.18192916,1.537,1499200062,0.17620112157
40.726468523,-102.18192932,1.457,1499200063,0.16930168007
40.726454595,-102.18192895,1.535,1499200064,0.17292199141
40.726441216,-102.18192905,1.452,1499200065,0.1581564284
40.726427623,-102.18192871,1.49,1499200066,0.16524541501
40.726413821,-102.18192902,1.566,1499200067,0.17174681181
40.726400451,-102.1819292,1.486,1499200068,0.18869214342
40.726386853,-102.18192851,1.551,1499200069,0.18380187994
40.726373329,-102.18192747,1.489,1499200070,0.15546488803
40.726359887,-102.18192697,1.508,1499200071,0.1799920235
40.726346177,-102.18192639,1.534,1499200072,0.17072326829
40.726332384,-102.18192644,1.508,1499200073,0.18691041952
40.726318434,-102.18192606,1.51,1499200074,0.17223962906
40.726303917,-102.18192465,1.617,1499200075,0.16668595774
40.72628942,-102.18192362,1.554,1499200076,0.17603053099
40.726275504,-102.18192312,1.572,1499200077,0.16878990831
40.726261704,-102.18192335,1.555,1499200078,0.17974561488
40.72624812,-102.18192378,1.539,1499200079,0.18397247052
40.726234838,-102.18192381,1.51,1499200080,NaN
40.726221168,-102.18192298,1.523,1499200081,0.19163009242
40.72620823,-102.18192349,1.539,1499200082,0.22299980587
40.726194753,-102.18192343,1.495,1499200083,0.17157622122
40.726181626,-102.18192387,1.536,1499200084,0.17923384312
40.726168056,-102.18192405,1.493,1499200085,0.20268057154
40.726154113,-102.18192449,1.546,1499200086,0.18008679605
40.726140525,-102.18192581,1.506,1499200087,0.18952614185
40.726126637,-102.18192745,1.561,1499200088,0.16558659618
40.726114081,-102.18193059,1.533,1499200089,0.20749501698
40.7261029,-102.18193577,1.387,1499200090,0.16575718677
40.726091224,-102.18194181,1.362,1499200091,0.17646648471
40.726081451,-102.18195252,1.349,1499200092,0.17612530354
40.726072495,-102.18196326,1.334,1499200093,0.16355846365
40.726064519,-102.18198052,1.579,1499200094,0.17815343607
40.72605861,-102.18199849,1.463,1499200095,0.1569812488
40.726053862,-102.18201703,1.482,1499200096,0.16744413812
40.726050708,-102.18203784,1.609,1499200097,0.1725049922
40.726051726,-102.18205923,1.701,1499200098,0.18294892701
40.726056285,-102.18208024,1.617,1499200099,0.17612530354
40.726060025,-102.18210054,1.666,1499200100,0.17957502429
40.726066602,-102.18211923,1.62,1499200101,0.18304369955
40.726073645,-102.18213781,1.679,1499200102,0.15832701899
40.726080183,-102.18215688,1.676,1499200103,0.16424082599
40.726083792,-102.18217549,1.577,1499200104,0.19331704378
40.726086492,-102.18219542,1.65,1499200105,0.16962390673
40.726087057,-102.18221492,1.636,1499200106,0.16348264561
40.726089139,-102.18223451,1.611,1499200107,0.1274690773
40.726090584,-102.18225344,1.622,1499200108,0.11634278015
40.726091456,-102.18227457,1.798,1499200109,0.12208599656
40.726092811,-102.18229515,1.704,1499200110,0.14071827954
40.726092725,-102.18231392,1.668,1499200111,0.14543795244
40.726092559,-102.18233252,1.574,1499200112,0.14500199871
40.726092858,-102.18235157,1.619,1499200113,0.18050379526
40.726092749,-102.18236959,1.575,1499200114,0.16786113733
40.72609271,-102.18238941,1.611,1499200115,0.17299780945
40.726092238,-102.18240823,1.565,1499200116,0.19803671668
40.726092101,-102.18242666,1.534,1499200117,0.19138368379
40.726091524,-102.1824448,1.527,1499200118,0.17730048313
40.726091106,-102.18246317,1.507,1499200119,0.17419194355
40.726093129,-102.18248564,1.604,1499200120,0.18497705954
40.726094718,-102.18250755,1.661,1499200121,0.1788168439
40.726095965,-102.18252818,1.671,1499200122,0.18886273401
40.726096639,-102.18254862,1.631,1499200123,0.18463587836
40.726097431,-102.18256799,1.668,1499200124,0.19585694807
40.726098337,-102.18258721,1.629,1499200125,0.19754389942
40.726099339,-102.18260697,1.752,1499200126,0.18497705954
40.726100433,-102.18262649,1.636,1499200127,0.17830507214
40.726101522,-102.18264732,1.731,1499200128,0.17233440161
40.726102328,-102.18266653,1.641,1499200129,0.19348763436
40.726102779,-102.18268562,1.673,1499200130,0.18573523992
40.726102283,-102.18270392,1.652,1499200131,0.18380187994
40.726101591,-102.18272289,1.607,1499200132,0.18438946974
40.726101005,-102.18274313,1.7,1499200133,0.18641760227
40.726100322,-102.18276283,1.641,1499200134,0.17839984469
40.726099746,-102.18278158,1.636,1499200135,0.17747107372
40.726098661,-102.18280017,1.593,1499200136,0.1971079457
40.726097803,-102.18281871,1.614,1499200137,0.19003791361
40.72609718,-102.18283802,1.621,1499200138,0.18059856781
40.726096117,-102.18285595,1.588,1499200139,0.19602753865
40.726095878,-102.18287455,1.611,1499200140,0.19820730726
40.726095098,-102.18289348,1.605,1499200141,0.20412111427
40.726094553,-102.18291183,1.576,1499200142,0.18387769798
40.726094145,-102.18293111,1.639,1499200143,0.18776337245
40.726094072,-102.18295048,1.634,1499200144,0.19940144137
40.726093648,-102.18296751,1.541,1499200145,0.18876796146
40.726092991,-102.18298571,1.598,1499200146,0.20639565542
40.7260925,-102.18300426,1.606,1499200147,0.18666401089
40.726092286,-102.18302263,1.595,1499200148,0.17578412236
40.726092141,-102.18304024,1.485,1499200149,0.17932861566
40.726091788,-102.18305785,1.579,1499200150,0.17426776159
40.726091925,-102.18307619,1.611,1499200151,0.18876796146
40.726091778,-102.18309498,1.617,1499200152,0.19475758651
40.726092015,-102.18311461,1.585,1499200153,0.18319533563
40.726091717,-102.18313233,1.591,1499200154,0.17932861566
40.726091599,-102.1831509,1.631,1499200155,0.18793396304
40.726091288,-102.18316713,1.628,1499200156,0.19045491282
40.726091294,-102.18318614,1.639,1499200157,0.19989425862
40.726091164,-102.18320516,1.641,1499200158,0.2031923433
40.726091293,-102.18322395,1.601,1499200159,0.19879489706
40.726091261,-102.18324279,1.649,1499200160,0.19686153708
40.726091286,-102.18326005,1.548,1499200161,0.18033320467
40.726091524,-102.18327865,1.588,1499200162,0.19011373165
40.72609155,-102.18329709,1.566,1499200163,0.19189545555
40.726091955,-102.1833158,1.508,1499200164,0.19619812924
40.726091675,-102.18333398,1.541,1499200165,0.1959327661
40.726091605,-102.18335217,1.518,1499200166,0.20015962175
40.726091124,-102.18337112,1.615,1499200167,0.19534517631
40.726090968,-102.1833897,1.528,1499200168,0.1937529975
40.72609048,-102.18340816,1.565,1499200169,0.18927973322
40.726090336,-102.18342568,1.428,1499200170,0.19837789785
40.726090205,-102.18344417,1.572,1499200171,0.19121309321
40.726090277,-102.18346233,1.53,1499200172,0.19399940612
40.726090117,-102.18348091,1.529,1499200173,0.19458699592
40.726090283,-102.18349945,1.513,1499200174,0.19104250262
40.726089935,-102.18351824,1.579,1499200175,0.1943405873
40.726089774,-102.18353648,1.501,1499200176,0.18590583051
40.726089596,-102.18355459,1.57,1499200177,0.19341181632
40.726089212,-102.18357271,1.533,1499200178,0.16744413812
40.726088723,-102.1835905,1.527,1499200179,0.18202015603
40.726088169,-102.18360878,1.581,1499200180,0.18184956545
40.726087426,-102.18362704,1.491,1499200181,0.1711402675
40.726086751,-102.18364501,1.549,1499200182,0.18346069877
40.726085911,-102.18366396,1.536,1499200183,0.17021149653
40.726085289,-102.18368285,1.591,1499200184,0.19424581475
40.726084768,-102.18370218,1.568,1499200185,0.16617418598
40.726084309,-102.18372174,1.635,1499200186,0.17578412236
40.726083701,-102.18374169,1.673,1499200187,0.18243715525
40.726082979,-102.18376056,1.6,1499200188,0.16937749811
40.726082582,-102.18377982,1.627,1499200189,0.18700519207
40.726082132,-102.18379845,1.584,1499200190,0.16118914994
40.726081782,-102.18381734,1.556,1499200191,0.18126197565
40.726082173,-102.18383531,1.514,1499200192,0.17654230275
40.726083017,-102.18385455,1.657,1499200193,0.16516959697
40.726083268,-102.18387337,1.538,1499200194,0.16810754596
40.726083407,-102.18389223,1.569,1499200195,0.18380187994
40.726083729,-102.18391147,1.545,1499200196,0.18152733878
40.72608373,-102.18393015,1.542,1499200197,0.16297087385
40.726084122,-102.18394958,1.648,1499200198,0.1813567482
40.726083934,-102.18396983,1.603,1499200199,0.16786113733
40.726084205,-102.18398897,1.609,1499200200,0.16810754596
40.726084271,-102.1840097,1.609,1499200201,0.16566241422
40.726084526,-102.18402947,1.664,1499200202,0.15538906999
40.72608482,-102.18404818,1.577,1499200203,0.17923384312
40.726085138,-102.18406642,1.58,1499200204,0.16541600559
40.726085229,-102.18408344,1.572,1499200205,0.16617418598
40.726085212,-102.18410184,1.564,1499200206,0.16558659618
40.726085246,-102.18411978,1.508,1499200207,0.17326317258
40.726085025,-102.18413851,1.586,1499200208,0.17991620546
40.726084852,-102.18415748,1.583,1499200209,0.1622885115
40.726084268,-102.18417653,1.592,1499200210,0.17189844789
40.726083917,-102.18419579,1.592,1499200211,0.17502594198
40.726083111,-102.18421463,1.599,1499200212,0.16920690752
40.726083014,-102.18423441,1.621,1499200213,0.18446528778
