Longitude,Latitude,Grower - Name,Farm - Name,Field - Name,Year - Date Modified,Area Count,Air Temperature(°F),Crop Flow (Mass)(lb/s),Date / Time,Differential Valid,Elevation(ft),Estimated Volume (Dry)(bu/ac),Estimated Volume (Wet)(bu/ac),Moisture(%),Speed(mph),Swath Width(ft),Yield Mass (Dry)(lb/ac),Yield Mass (Wet)(lb/ac),Operation - Name,Monitor - Name,Product - Name
-86.20558232,40.98725201,AULT,SCHALE,EAST MUCK19,,On,-459.67,10.44,10/15/2015,Yes,790.18,44.86,44.86,12.10,3.291,35.00,2691.7,2691.7,Grain Harvest,203748,SOYBEANS
-86.20556996,40.98726002,AULT,SCHALE,EAST MUCK19,,On,-459.67,10.47,10/15/2015,Yes,790.02,48.37,48.37,12.20,3.060,35.00,2902.3,2902.3,Grain Harvest,203748,SOYBEANS
-86.20555972,40.98726935,AULT,SCHALE,EAST MUCK19,,On,-459.67,9.610,10/15/2015,Yes,789.75,54.94,54.94,12.30,2.474,35.00,3296.3,3296.3,Grain Harvest,203748,SOYBEANS
-86.20555201,40.98727872,AULT,SCHALE,EAST MUCK19,,On,-459.67,12.75,10/15/2015,Yes,789.57,60.31,60.31,12.40,2.991,35.00,3618.6,3618.6,Grain Harvest,203748,SOYBEANS
-86.20554476,40.98728925,AULT,SCHALE,EAST MUCK19,,On,-459.67,8.786,10/15/2015,Yes,789.25,82.54,82.54,12.50,1.505,35.00,4952.2,4952.2,Grain Harvest,203748,SOYBEANS
-86.20553977,40.98729998,AULT,SCHALE,EAST MUCK19,,On,-459.67,10.59,10/15/2015,Yes,789.07,56.62,56.62,12.50,2.644,35.00,3397.5,3397.5,Grain Harvest,203748,SOYBEANS
-86.20553603,40.98731097,AULT,SCHALE,EAST MUCK19,,On,-459.67,7.530,10/15/2015,Yes,788.99,31.26,31.26,12.10,3.407,35.00,1875.7,1875.7,Grain Harvest,203748,SOYBEANS
-86.20553434,40.98731946,AULT,SCHALE,EAST MUCK19,,On,-459.67,6.070,10/15/2015,Yes,789.08,37.30,37.30,12.20,2.302,35.00,2237.8,2237.8,Grain Harvest,203748,SOYBEANS
-86.20553330,40.98732851,AULT,SCHALE,EAST MUCK19,,On,-459.67,7.252,10/15/2015,Yes,789.06,47.22,47.22,12.30,2.172,35.00,2833.2,2833.2,Grain Harvest,203748,SOYBEANS
-86.20553271,40.98733760,AULT,SCHALE,EAST MUCK19,,On,-459.67,5.726,10/15/2015,Yes,789.08,36.13,36.13,12.40,2.241,35.00,2167.6,2167.6,Grain Harvest,203748,SOYBEANS
-86.20553277,40.98734576,AULT,SCHALE,EAST MUCK19,,On,-459.67,4.544,10/15/2015,Yes,789.26,30.50,30.50,12.50,2.107,35.00,1829.9,1829.9,Grain Harvest,203748,SOYBEANS
-86.20553240,40.98735508,AULT,SCHALE,EAST MUCK19,,On,-459.67,3.829,10/15/2015,Yes,789.41,29.03,29.03,12.50,1.866,35.00,1741.6,1741.6,Grain Harvest,203748,SOYBEANS
-86.20553255,40.98736416,AULT,SCHALE,EAST MUCK19,,On,-459.67,2.280,10/15/2015,Yes,789.26,13.26,13.26,12.50,2.432,35.00,795.83,795.83,Grain Harvest,203748,SOYBEANS
